UF,Sexo,Idade,Cor,Anos de Estudo,Renda
11,0,23,8,12,1500
11,1,19,8,10,876
11,0,55,8,5,1500
11,1,46,2,6,788
11,0,48,4,12,2000
11,0,74,8,12,915
11,0,28,8,12,3000
11,0,48,4,5,2000
11,0,58,8,4,1500
11,0,40,8,12,950
11,0,52,8,6,2500
11,1,33,2,16,788
11,0,25,8,3,500
11,1,35,2,12,1200
11,0,33,4,1,600
11,0,28,8,8,1500
11,0,64,4,6,1800
11,0,44,2,16,1024
11,0,32,8,12,4000
11,0,50,8,16,5000
11,1,47,2,12,950
11,0,48,8,3,788
11,0,36,2,9,2400
11,0,35,2,5,6000
11,0,49,8,9,788
11,0,37,8,8,1200
11,0,33,2,5,1000
11,1,34,8,12,3000
11,1,49,4,13,500
11,0,30,2,16,1400
11,1,45,6,5,640
11,0,21,8,12,1490
11,1,32,8,5,800
11,1,47,8,12,1000
11,0,38,4,6,1300
11,0,33,6,5,1250
11,0,35,2,8,1500
11,0,32,2,16,10000
11,0,40,2,5,1200
11,0,33,8,12,1500
11,1,47,2,16,400
11,0,41,8,13,1000
11,0,76,2,5,3000
11,0,54,2,12,4500
11,0,57,8,6,1500
11,1,44,2,15,788
11,0,65,6,16,7500
11,0,43,8,12,3000
11,0,41,8,5,1200
11,0,44,8,11,3000
11,0,49,2,3,1200
11,0,50,8,5,788
11,0,40,8,6,6000
11,1,30,6,9,1000
11,0,36,8,1,800
11,0,30,4,9,1100
11,1,39,8,8,788
11,0,43,2,12,1300
11,0,47,8,12,3000
11,0,43,2,12,4000
11,0,34,8,12,788
11,1,46,2,12,800
11,0,26,2,17,1200
11,1,30,4,14,3000
11,1,52,2,16,4000
11,0,25,8,12,1500
11,0,35,4,9,1300
11,0,44,4,16,788
11,1,30,8,5,360
11,0,20,4,11,1000
11,0,34,2,4,1070
11,0,40,2,14,850
11,0,51,2,1,800
11,0,34,2,9,788
11,0,32,8,12,1000
11,0,41,4,13,3000
11,0,43,8,13,1200
11,0,41,2,5,1200
11,0,26,8,12,1200
11,0,54,4,3,850
11,0,34,2,8,800
11,0,42,8,1,1000
11,0,37,8,6,850
11,0,41,2,5,800
11,0,36,2,7,300
11,0,43,8,4,1782
11,0,37,8,10,1500
11,0,58,4,1,600
11,0,54,4,1,400
11,0,27,8,8,1600
11,0,34,8,4,1300
11,0,30,2,12,800
11,0,39,2,5,1500
11,0,31,2,16,1500
11,0,50,8,2,700
11,0,68,8,3,0
11,0,53,8,5,1350
11,1,34,2,16,2205
11,0,49,2,16,1000
11,0,30,4,12,520
11,0,61,2,5,2000
11,0,55,8,1,800
11,0,35,8,5,450
11,0,41,8,4,500
11,0,50,8,3,800
11,0,45,2,16,800
11,0,27,8,12,1000
11,0,54,4,4,788
11,0,46,4,16,1300
11,0,50,8,8,2000
11,0,36,8,6,1000
11,0,35,8,12,3000
11,0,50,2,1,700
11,0,49,8,6,1000
11,0,45,8,9,700
11,0,41,2,9,1000
11,0,48,2,7,1260
11,0,33,8,3,700
11,1,41,8,12,800
11,1,34,2,12,2100
11,0,58,8,16,4500
11,1,53,8,16,1200
11,1,53,8,9,1200
11,0,47,2,12,4800
11,0,67,2,2,788
11,1,52,8,5,950
11,0,33,2,12,1578
11,0,62,2,4,600
11,0,23,2,6,788
11,0,38,2,4,3000
11,0,47,2,7,900
11,0,28,4,8,788
11,0,36,4,7,750
11,0,45,2,9,900
11,0,35,4,6,500
11,0,48,4,2,600
11,0,37,8,4,800
11,0,42,2,6,1000
11,0,59,8,2,300
11,0,51,2,4,800
11,0,32,4,4,400
11,0,49,2,12,788
11,0,37,2,7,500
11,0,24,2,10,1500
11,0,55,8,9,1000
11,0,37,2,4,1100
11,0,26,2,12,1000
11,1,26,2,12,788
11,0,43,8,4,900
11,0,40,4,5,1500
11,0,34,2,3,250
11,1,26,8,12,300
11,0,34,2,3,200
11,0,28,4,6,1200
11,0,54,8,5,1500
11,0,36,8,12,800
11,0,41,8,12,1000
11,1,46,2,9,400
11,0,37,8,12,1000
11,0,36,8,12,1200
11,0,33,2,8,5000
11,0,60,2,1,788
11,1,53,2,5,300
11,1,38,8,17,500
11,0,48,8,1,800
11,0,28,6,16,7000
11,0,76,8,3,2500
11,0,44,8,3,500
11,1,36,8,12,788
11,0,37,2,15,4200
11,0,40,8,12,2000
11,1,38,8,9,788
11,0,26,8,7,1200
11,0,25,8,12,1100
11,0,68,8,1,1200
11,0,50,8,1,1000
11,0,27,2,8,500
11,0,36,2,5,500
11,0,57,8,1,300
11,1,40,8,12,500
11,0,58,8,5,800
11,1,28,2,16,1400
11,0,26,2,5,500
11,0,84,8,9,1500
11,0,56,8,6,1000
11,0,33,8,4,900
11,0,40,4,9,1100
11,0,42,2,5,400
11,0,38,8,12,1050
11,0,36,8,12,788
11,0,32,2,3,600
11,0,45,8,5,2000
11,0,26,8,5,788
11,0,49,8,13,1350
11,0,53,2,1,1600
11,1,49,2,14,400
11,0,46,8,4,500
11,0,57,8,6,2500
11,0,51,4,5,0
11,0,20,8,12,800
11,0,47,8,16,400
11,0,53,2,16,2700
11,0,50,2,2,800
11,1,52,8,2,0
11,0,69,2,4,278
11,0,56,2,4,0
11,0,64,4,6,104
11,0,33,2,12,1500
11,0,58,8,3,3000
11,0,55,4,1,1125
11,0,85,8,3,0
11,1,21,8,9,300
11,1,57,2,12,1200
11,0,48,8,5,950
11,1,37,2,5,830
11,0,75,2,1,200
11,0,41,8,16,990
11,1,48,2,12,400
11,0,32,8,12,1500
11,0,55,8,3,800
11,0,41,8,5,500
11,0,20,2,12,350
11,1,33,4,5,0
11,0,45,8,1,777
11,0,39,4,1,1000
11,0,53,2,1,1500
11,1,41,2,12,0
11,1,58,8,5,0
11,1,31,8,12,200
11,0,43,2,9,1500
11,0,61,8,4,0
11,1,53,4,3,0
11,0,39,8,10,0
11,0,51,8,5,1000
11,0,46,8,7,375
11,1,76,2,2,0
11,0,21,8,12,1500
11,0,41,2,5,1000
11,1,26,4,16,2300
11,0,57,8,1,650
11,0,45,2,9,10000
11,0,45,2,9,2000
11,0,47,8,12,2500
11,0,36,2,4,3450
11,0,56,8,4,400
11,0,49,8,9,2500
11,0,35,2,9,6000
11,0,37,8,9,1800
11,0,33,2,9,1500
11,0,28,2,12,600
11,0,31,8,12,500
11,0,49,2,9,10000
11,0,28,8,9,700
11,1,38,8,12,815
11,0,71,2,9,1500
11,0,29,8,12,2500
11,0,38,2,5,1500
11,0,44,8,3,2500
11,0,38,4,7,1200
11,0,56,2,5,1500
11,0,77,2,3,3000
11,0,42,2,6,1300
11,0,33,2,5,1000
11,0,63,2,5,2000
11,0,34,8,5,500
11,0,56,2,5,1200
11,0,78,2,1,800
11,0,29,8,8,3000
11,0,42,8,6,1000
11,1,61,8,1,200
11,0,29,2,12,1500
11,0,40,8,9,800
11,0,31,8,8,500
11,0,59,8,5,2000
11,0,55,8,2,1800
11,0,41,2,7,1500
11,0,59,8,3,600
11,0,49,2,12,1500
11,0,65,8,3,1200
11,0,20,8,5,788
11,0,35,8,9,1300
11,0,39,8,3,2000
11,0,31,8,9,2000
11,0,39,8,13,2300
11,0,50,8,4,5000
11,0,22,8,12,1000
11,0,57,2,5,600
11,0,48,8,2,1200
11,0,57,2,3,1500
11,1,60,8,16,2200
11,0,31,8,12,1400
11,0,43,8,3,1500
11,0,48,8,7,1200
11,0,42,8,4,788
11,0,36,8,2,950
11,0,48,2,8,2600
11,0,37,8,6,788
11,0,48,8,8,788
11,0,61,8,2,500
11,0,31,2,12,400
11,0,52,8,6,950
11,0,79,2,1,2500
11,0,54,8,6,1500
11,1,22,8,9,300
11,0,40,8,5,1000
11,0,32,2,6,750
11,0,30,4,12,2700
11,1,20,4,5,600
11,0,33,8,3,1500
11,0,31,8,4,1170
11,1,27,8,12,1100
11,0,51,8,4,1200
11,0,45,8,9,1300
11,0,32,2,12,3800
11,1,37,8,8,2500
11,0,50,4,1,1500
11,0,52,2,5,5000
11,1,51,8,3,400
11,0,27,8,12,1500
11,0,30,2,6,1600
11,0,39,2,7,1300
11,1,34,8,12,780
11,0,28,8,2,1000
11,0,55,2,5,1800
11,0,53,2,3,785
11,0,25,4,11,1075
11,0,27,4,3,700
11,0,39,8,1,450
11,0,15,4,6,400
11,0,41,2,11,7000
11,0,50,8,12,4000
11,0,38,2,16,9800
11,1,40,8,10,980
11,0,34,2,12,8000
11,0,41,8,12,2000
11,0,54,8,9,3470
11,0,24,8,9,1000
11,0,41,2,6,10000
11,1,34,8,6,500
11,0,30,4,8,1000
11,0,46,2,10,500
11,0,51,2,5,840
11,0,49,8,1,300
11,0,31,8,9,2000
11,1,35,2,9,788
11,0,25,2,11,1200
11,0,31,8,12,1224
11,0,35,8,9,900
11,0,31,8,12,1580
11,0,27,8,3,800
11,0,33,8,12,500
11,1,41,8,5,400
11,0,31,4,6,500
11,0,37,2,9,1300
11,0,40,2,5,600
11,0,26,4,6,700
11,0,28,4,12,1500
11,0,56,8,5,500
11,0,20,8,9,1500
11,0,27,4,6,1200
11,0,50,8,5,200
11,1,51,8,5,150
11,0,43,8,16,450
11,0,60,2,5,5000
11,0,43,8,11,600
11,0,49,2,9,3000
11,0,58,8,4,2000
11,1,35,8,5,800
11,1,39,8,5,2000
11,0,34,8,6,1000
11,0,51,6,5,800
11,0,42,8,5,350
11,0,46,8,1,788
11,0,40,8,5,788
11,0,56,2,4,250
11,0,54,8,5,600
11,0,43,8,3,350
11,0,37,2,12,2000
11,1,46,8,16,0
11,0,59,8,2,2500
11,0,46,2,9,300
11,0,38,2,16,1800
11,0,28,4,9,1180
11,0,59,2,12,1100
11,1,52,8,16,788
11,0,27,2,16,3000
11,0,52,2,16,4500
11,0,45,8,15,788
11,0,29,4,6,1500
11,0,32,2,12,1200
11,1,53,8,5,560
11,0,42,8,4,390
11,0,25,8,6,1800
11,0,49,8,9,1000
11,1,44,2,16,1017
11,0,40,8,12,788
11,0,60,8,7,1100
11,0,33,8,12,1300
11,0,61,4,1,0
11,0,30,8,4,600
11,0,36,8,9,700
11,0,33,8,3,400
11,1,32,2,6,0
11,0,45,8,12,500
11,0,44,8,5,500
11,0,38,8,2,650
11,0,53,8,2,440
11,0,67,2,4,250
11,0,25,2,9,1200
11,0,52,4,1,788
11,0,82,8,1,0
11,0,51,8,3,500
11,0,26,8,11,1300
11,1,39,8,12,788
11,1,43,8,16,850
11,0,46,8,4,700
11,0,42,2,6,1500
11,0,46,2,16,600
11,0,65,8,1,900
11,0,68,2,2,700
11,0,37,2,7,700
11,0,46,2,1,300
11,0,45,2,11,1000
11,0,34,8,5,800
11,0,22,2,14,2500
11,0,41,8,5,1200
11,0,56,8,1,800
11,0,48,2,9,500
11,0,40,8,6,1300
11,0,43,8,5,900
11,0,50,2,11,800
11,0,28,4,16,3000
11,0,31,2,12,4000
11,0,46,4,12,1275
11,0,53,2,5,2200
11,1,67,2,3,1900
11,0,29,8,14,1800
11,0,44,8,12,5000
11,1,61,2,12,1200
12,0,28,2,12,1500
12,0,54,8,1,788
12,0,42,8,9,1000
12,0,31,2,9,788
12,0,33,4,12,2000
12,0,50,2,12,5000
12,0,48,8,12,4500
12,0,30,8,12,1500
12,0,55,8,2,500
12,0,50,4,4,970
12,0,45,8,5,3000
12,0,35,8,9,1000
12,0,34,2,16,5200
12,0,39,2,12,800
12,1,36,8,12,1800
12,1,39,2,10,500
12,0,50,8,9,1100
12,0,32,8,4,1000
12,0,25,8,4,750
12,1,43,8,12,1000
12,0,27,8,9,1200
12,0,45,2,7,1500
12,0,57,8,1,200
12,0,35,8,2,500
12,0,29,8,8,450
12,1,52,2,1,0
12,0,32,2,5,2500
12,0,55,8,2,800
12,0,46,8,5,0
12,0,64,4,3,0
12,0,50,8,4,300
12,0,41,8,9,700
12,0,56,8,4,1208
12,0,56,2,2,1100
12,0,38,2,12,2000
12,0,47,2,16,2300
12,1,65,2,1,0
12,0,46,8,6,800
12,0,26,8,9,300
12,0,58,8,4,0
12,0,34,2,6,600
12,0,47,8,9,8500
12,0,27,2,12,1450
12,0,26,8,12,780
12,0,21,8,9,1000
12,0,42,8,5,1000
12,0,52,2,10,30000
12,1,40,2,12,788
12,1,45,8,5,788
12,0,43,8,12,1500
12,0,49,2,12,1200
12,0,49,2,5,300
12,0,22,8,12,1300
12,0,63,4,1,2000
12,1,51,8,3,766
12,0,27,2,12,2500
12,1,29,8,11,400
12,0,35,8,12,900
12,0,41,8,16,3500
12,0,42,2,16,16000
12,0,41,8,16,8000
12,1,42,4,12,2500
12,0,37,8,5,3000
12,1,28,8,9,500
12,1,54,0,1,0
12,0,33,8,5,250
12,0,30,4,14,4000
12,0,43,8,1,2000
12,1,40,8,1,500
12,0,48,8,16,788
12,0,51,2,1,788
12,1,46,8,12,1200
12,1,54,2,12,1500
12,0,35,8,17,700
12,0,56,8,5,700
12,1,55,8,4,788
12,0,32,8,9,700
12,0,35,8,12,3700
12,1,36,8,13,2500
12,1,28,8,10,200
12,0,27,8,11,2000
12,0,23,8,13,930
12,0,32,8,4,1500
12,1,52,8,9,500
12,0,33,2,12,1100
12,0,45,8,11,400
12,1,32,8,16,3200
12,1,26,8,6,400
12,0,43,8,11,1576
12,0,42,8,1,500
12,0,49,8,16,1200
12,1,55,8,1,0
12,1,48,8,1,0
12,0,32,8,17,2000
12,1,36,8,5,0
12,1,37,2,16,2200
12,0,54,8,9,280
12,1,23,8,16,1576
12,0,23,8,4,788
12,0,45,8,1,0
12,0,28,8,11,200
12,1,52,8,8,150
12,1,53,8,3,788
12,1,33,8,12,1100
12,0,37,8,9,700
12,1,33,2,12,200
12,0,59,8,3,0
12,0,69,8,1,788
12,1,57,8,6,788
12,1,42,8,5,788
12,1,37,8,12,840
12,0,54,8,1,700
12,0,28,8,12,788
12,0,37,8,8,560
12,0,43,8,12,1000
12,0,32,8,5,1000
12,0,30,8,5,800
12,0,58,8,1,600
12,1,54,8,4,788
12,1,31,8,8,788
12,0,20,8,11,788
12,0,21,8,11,1040
12,0,29,8,9,1500
12,0,56,8,5,1000
12,0,49,2,2,1500
12,0,56,2,12,1500
12,0,41,8,12,1000
12,0,21,8,15,788
12,0,35,8,16,2000
12,0,44,2,13,3200
12,0,30,2,12,1000
12,0,49,2,6,3000
12,0,31,8,12,1400
12,1,31,8,14,788
12,0,55,2,4,800
12,0,60,8,4,1000
12,0,45,8,6,1050
12,0,40,8,5,700
12,0,56,8,4,3000
12,0,53,8,1,0
12,0,31,8,5,400
12,0,39,8,9,1400
12,0,39,8,9,1550
12,0,52,8,1,300
12,0,34,2,8,250
12,0,59,8,1,200
12,0,32,8,12,3000
12,0,56,8,16,3000
12,0,32,8,6,800
12,0,63,8,1,280
12,0,21,8,12,1000
12,0,65,8,2,0
12,0,48,8,9,300
12,0,66,8,4,300
12,0,40,8,1,1200
12,0,46,2,12,1200
12,0,44,8,12,400
12,0,36,8,5,380
12,0,35,8,5,300
12,0,59,8,3,250
12,0,55,8,2,280
12,0,39,2,16,700
12,0,24,2,4,300
12,0,22,8,10,300
12,1,39,2,12,1200
12,1,42,8,7,150
12,1,43,8,16,2300
12,0,56,8,9,1000
12,0,48,8,12,1200
12,0,47,8,1,600
12,0,28,8,5,300
12,0,62,8,5,350
12,1,25,8,5,300
12,1,57,8,1,100
12,0,40,2,1,150
12,0,51,8,1,500
12,0,50,8,1,200
12,0,40,8,6,400
12,0,47,2,10,788
12,0,54,2,1,830
12,0,48,8,13,2500
12,0,28,8,12,3100
12,1,43,8,16,2100
12,0,40,8,9,300
12,0,65,8,1,3000
12,0,20,2,12,788
12,1,29,8,4,1000
12,0,33,8,12,4000
12,0,58,4,1,700
12,0,37,4,9,1200
12,1,44,8,16,1800
12,1,37,8,16,1500
12,0,45,8,1,1500
12,1,43,2,16,3700
12,0,28,8,8,788
12,0,55,2,1,0
12,0,47,8,16,788
12,0,40,8,4,1500
12,0,46,8,4,300
12,0,41,8,1,160
12,0,38,4,7,900
12,0,40,8,1,250
12,0,39,8,5,200
12,0,45,8,5,200
12,0,42,8,9,788
12,0,35,8,11,140
12,1,32,8,16,2125
12,1,40,8,1,300
12,1,24,8,14,800
12,1,33,8,1,200
12,0,34,2,9,1000
12,0,42,8,1,788
12,1,28,8,1,200
12,1,30,2,9,788
12,0,30,8,12,788
12,0,40,8,1,900
12,1,39,8,12,900
12,1,54,8,5,300
12,1,32,8,12,900
12,0,45,8,1,300
12,0,30,8,1,200
12,0,73,8,1,240
12,0,70,8,1,120
12,0,57,8,1,280
12,0,40,8,1,180
12,0,44,8,16,6000
12,0,40,8,12,400
12,0,43,8,2,800
12,0,35,8,1,500
12,0,58,8,11,1500
12,0,29,8,12,1000
12,1,48,8,16,1300
12,0,53,2,1,700
12,0,57,2,11,3500
12,0,26,8,12,788
12,1,34,2,12,788
12,1,42,8,5,350
12,1,51,8,5,450
12,0,67,8,5,1200
12,0,26,8,12,1576
12,0,58,8,1,120
12,0,19,2,12,788
12,0,65,2,1,1500
12,0,61,8,3,700
12,0,34,8,9,300
12,0,70,8,1,100
12,1,50,8,1,0
12,0,22,4,12,700
12,0,25,8,5,1000
12,1,46,8,16,2500
12,0,50,8,1,800
12,1,26,8,1,0
12,0,95,8,9,500
12,0,72,0,1,300
12,0,51,4,5,1600
12,1,50,4,1,200
12,0,26,4,7,800
12,0,57,2,4,3000
12,0,33,8,16,3200
12,0,41,8,6,788
12,0,68,8,9,0
12,1,44,8,13,2115
12,1,41,2,12,800
12,0,44,4,12,800
12,0,37,8,9,800
12,1,38,4,12,340
12,0,33,8,12,1200
12,1,47,8,16,1600
12,0,22,8,6,788
12,0,22,4,11,500
12,0,50,2,1,1100
12,0,31,4,16,600
12,0,38,8,12,1180
12,0,49,8,16,2800
12,1,54,2,12,2500
12,0,43,8,8,1500
12,0,43,8,11,600
12,1,56,8,13,5000
12,1,63,8,9,1700
12,0,43,8,8,1100
12,0,55,8,16,8000
12,1,42,2,16,6000
12,0,59,2,12,3000
12,0,22,8,10,200
12,0,48,8,12,1500
12,0,30,8,15,1500
12,1,41,4,9,788
12,1,18,8,10,500
12,0,31,2,12,2500
12,0,25,8,1,1300
12,0,37,2,14,1253
12,0,60,8,8,300
12,1,40,8,1,200
12,1,43,2,12,550
12,0,35,4,16,3600
12,1,45,8,16,2000
12,0,18,8,12,1000
12,0,36,8,9,1000
12,0,48,2,1,2000
12,0,28,2,16,1600
12,0,52,8,1,800
12,1,47,2,9,300
12,0,46,4,1,724
12,0,47,8,6,700
12,0,24,8,12,1400
12,0,45,4,8,2800
12,0,56,8,5,850
12,1,36,8,12,788
12,0,37,8,6,1425
12,1,40,4,16,800
12,0,37,2,16,4800
12,0,43,8,16,5000
12,0,34,8,16,5000
12,1,46,8,12,788
12,0,29,8,16,5400
12,0,25,8,12,940
12,0,56,8,9,788
12,1,30,2,13,788
12,1,27,2,14,1100
12,0,37,4,16,800
12,0,50,8,9,2000
12,0,61,2,5,1800
12,1,56,8,12,1500
12,0,50,2,16,20000
12,0,37,8,12,1500
12,1,24,2,16,2100
12,0,39,2,16,2000
12,0,73,2,2,3000
12,1,47,8,11,2000
12,0,48,8,12,788
12,0,30,2,12,1200
12,0,36,8,12,1000
12,0,29,2,12,1000
12,0,38,8,8,2500
12,0,53,8,4,930
12,1,41,8,16,900
12,0,66,2,8,1200
12,1,58,8,1,1000
12,0,31,2,17,1200
12,0,30,8,12,2500
12,0,61,8,1,2000
12,1,30,8,9,600
12,0,35,8,16,2000
12,1,22,2,12,788
12,0,41,8,12,900
12,0,42,8,16,3500
12,0,50,8,3,2000
12,0,59,8,6,2000
12,0,37,8,9,800
12,0,50,8,8,1500
12,0,38,8,9,1000
12,0,23,2,12,2000
12,1,49,8,16,3200
12,1,43,8,11,788
12,0,37,8,7,1200
12,1,34,8,12,788
12,0,32,8,15,3100
12,1,37,2,6,2000
12,0,58,8,5,1500
12,0,41,8,16,6000
12,1,31,8,12,650
12,1,48,2,16,6000
12,0,43,2,16,6800
12,0,35,8,12,1600
12,0,55,8,12,3500
12,0,33,2,12,1500
12,1,58,8,12,1000
12,1,42,8,16,2000
12,0,36,2,16,3200
12,0,25,8,3,300
12,0,37,8,12,788
12,0,50,8,9,2000
12,0,33,8,2,500
12,1,45,8,12,900
12,1,29,8,6,100
12,0,25,8,12,900
12,0,47,8,9,1200
12,0,35,8,1,788
12,0,51,8,5,1000
12,1,36,2,12,1200
12,0,31,8,12,2800
12,0,30,8,12,1000
12,1,52,8,4,788
12,1,40,8,16,2400
12,1,40,2,9,1500
12,0,31,8,12,1400
12,0,37,8,11,1370
12,0,60,8,9,788
12,1,38,2,9,788
12,0,32,4,13,3200
12,0,43,8,16,9000
12,0,49,8,9,940
12,1,70,4,1,600
12,0,35,8,16,1576
12,0,48,8,8,5000
12,0,73,8,12,1500
12,0,32,8,10,1108
12,0,32,8,12,900
12,0,30,8,12,2500
12,0,43,2,16,3500
12,1,21,8,11,788
12,1,28,8,13,3000
12,1,70,8,9,200
12,0,48,8,12,4000
12,1,45,8,16,6400
12,1,71,2,16,15000
12,0,34,8,16,30000
12,0,22,2,16,2000
12,0,49,8,16,3500
12,0,51,8,16,5000
12,0,18,8,12,1200
12,0,55,2,12,20000
12,1,40,2,13,800
12,0,45,2,16,1500
12,0,61,2,1,1800
12,0,21,8,9,200
12,0,22,8,12,788
12,1,31,8,10,100
12,0,39,8,6,788
12,1,36,8,1,820
12,1,31,4,12,800
12,0,32,4,5,600
12,0,51,8,12,4800
12,0,20,8,10,300
12,1,31,4,12,1200
12,0,25,2,5,700
12,1,38,8,12,1000
12,1,22,2,12,788
12,1,60,8,12,900
12,0,52,8,16,1200
12,0,37,8,6,900
12,0,48,8,16,1300
12,0,37,8,14,849
12,0,56,8,3,500
12,0,55,2,1,788
12,1,36,8,12,789
12,0,31,8,14,2300
12,0,39,8,11,2300
12,0,23,8,12,1000
12,0,47,8,12,722
12,0,43,2,6,4000
12,0,48,8,1,780
12,0,36,8,6,1500
12,0,44,4,11,788
12,0,33,8,9,788
12,0,34,8,12,1200
12,0,48,8,1,2200
12,0,41,8,12,1060
12,1,45,8,12,1200
12,0,43,8,9,1000
12,0,52,8,8,1200
12,0,75,8,1,788
12,0,54,2,12,3200
12,0,62,8,12,1000
12,1,44,2,16,1500
12,0,26,8,13,4500
12,0,43,8,15,5000
12,0,67,8,5,3000
12,0,53,8,12,7000
12,1,55,8,12,600
12,0,48,8,11,5000
12,1,43,8,16,2100
12,0,44,8,5,1200
12,0,44,8,13,4000
12,0,30,2,16,3000
12,0,59,8,1,900
12,0,48,8,12,2500
12,0,59,4,16,2500
12,1,43,8,16,2400
12,1,39,2,9,395
12,0,82,2,1,3000
12,1,25,8,15,788
12,1,39,8,16,1200
12,1,42,8,12,1500
12,0,41,8,12,1200
12,0,31,2,16,7000
12,0,29,4,13,3500
12,0,57,6,16,5000
12,0,21,4,12,1035
12,1,50,8,12,3000
12,1,48,8,12,788
12,0,27,8,16,4000
12,1,32,8,9,2000
12,0,38,2,12,8000
12,0,27,8,15,788
12,0,32,8,12,3000
12,1,40,8,14,880
12,0,40,8,12,788
12,1,22,8,13,600
12,0,46,2,1,4000
12,0,20,8,12,1000
12,0,50,2,1,3000
12,0,45,8,12,6000
12,1,63,2,12,1000
12,0,29,8,16,4000
12,0,29,4,9,700
12,0,58,8,5,1500
12,0,26,2,16,2500
12,0,46,8,16,3000
12,0,47,8,10,3000
12,1,46,8,12,1500
12,0,20,8,13,4000
12,0,47,8,12,4000
12,0,58,2,8,2200
12,0,35,8,1,788
12,0,36,8,12,900
12,0,25,2,12,1800
12,1,36,2,9,788
12,0,33,4,12,2500
12,0,51,2,7,6000
12,1,40,2,16,1900
12,0,33,8,12,2900
12,1,37,8,9,850
12,1,44,8,12,2000
12,0,38,2,16,1200
12,0,38,8,1,800
12,0,49,4,5,788
12,0,42,4,12,1000
12,0,33,8,6,1000
12,1,31,8,8,788
12,0,42,4,2,750
12,0,64,2,5,900
12,0,24,2,12,788
12,0,42,8,5,788
12,0,31,8,12,788
12,0,45,8,6,788
12,0,32,8,12,1500
12,0,59,8,6,1200
12,0,62,8,12,1200
12,0,39,8,9,788
12,1,47,4,13,788
12,0,38,8,12,835
12,0,30,8,12,2280
12,0,45,2,12,940
12,0,53,8,8,1500
12,1,46,2,16,3000
12,0,53,8,16,2500
12,0,38,8,16,16000
12,0,46,8,12,1400
12,0,24,8,9,400
12,0,47,8,12,500
12,0,50,2,1,1500
12,1,29,8,12,788
12,1,35,4,5,500
12,0,57,4,5,1600
12,0,39,8,12,800
12,1,46,4,12,1500
12,0,45,8,1,788
12,0,30,2,9,1000
12,0,38,8,12,3000
12,0,52,2,5,788
12,1,46,8,9,1150
12,0,27,8,12,788
12,1,42,8,16,3000
12,0,54,2,12,1300
12,0,56,8,9,4000
12,1,47,8,12,1200
12,0,37,2,9,2500
12,0,30,4,9,2000
12,0,52,8,3,800
12,0,31,4,12,1200
12,1,41,8,1,1500
12,0,46,2,11,1500
12,0,70,8,1,200
12,0,27,8,1,1000
12,0,60,8,1,788
12,1,42,8,9,2200
12,1,20,8,12,788
12,1,42,2,3,788
12,1,45,8,9,500
12,0,69,8,1,1200
12,0,36,8,5,400
12,1,23,2,11,1000
12,0,49,8,1,788
12,0,31,8,11,1500
12,0,30,4,4,788
12,1,46,8,1,350
12,0,43,4,12,1100
12,0,34,2,9,1880
12,1,47,8,1,788
12,0,39,8,3,1000
12,1,30,8,12,788
12,1,35,8,12,320
12,0,40,2,16,4100
12,1,61,8,1,788
12,0,32,2,9,4000
12,1,43,2,16,5000
12,1,37,8,1,750
12,1,23,8,9,500
12,0,45,8,16,1130
12,0,45,8,11,1500
12,1,21,8,12,788
12,0,31,8,12,1500
12,1,50,8,9,850
12,1,46,2,16,4500
12,1,38,4,12,1300
12,0,35,2,12,2400
12,1,48,8,12,400
12,0,49,4,2,1200
12,0,30,4,9,1500
12,0,56,2,4,700
12,0,62,4,5,1800
12,0,42,4,1,830
12,0,30,2,9,780
12,0,34,8,7,950
12,0,38,2,7,4000
12,1,47,8,1,788
12,1,46,2,9,200
12,0,55,8,12,3000
12,0,26,8,9,900
12,0,22,4,1,1300
12,0,20,8,9,800
12,0,76,8,2,0
12,1,30,8,1,70
12,0,55,4,8,788
12,0,54,8,3,788
12,0,65,8,1,788
12,1,45,8,1,600
12,0,53,8,12,3500
12,0,32,8,12,1500
12,0,24,8,12,1498
12,0,50,2,14,10550
12,0,35,8,2,788
12,0,46,8,12,3000
12,0,49,2,2,1000
12,0,62,8,1,2500
12,0,25,8,1,2000
12,0,28,8,1,1500
12,0,25,8,5,850
12,0,44,8,9,400
12,0,53,8,1,900
12,1,59,8,1,250
12,0,34,2,1,0
12,0,35,8,1,1000
12,0,62,8,5,500
12,0,60,8,1,0
12,0,58,2,1,500
12,0,65,2,1,950
12,0,42,8,12,788
12,0,60,2,16,0
12,0,49,2,12,3000
12,0,68,8,12,960
12,0,63,2,5,300
12,1,41,8,9,800
12,1,46,4,12,900
12,1,64,4,1,0
12,0,72,8,1,300
12,0,25,2,12,1200
12,1,33,8,12,1100
12,1,53,4,12,788
12,0,34,2,8,788
12,1,36,4,9,200
12,0,45,8,12,788
12,0,27,2,9,788
12,0,47,8,9,1500
12,0,20,2,10,851
12,0,52,8,5,1200
12,1,32,8,1,800
12,1,51,8,11,300
12,0,46,8,12,788
12,0,41,4,14,1700
12,1,54,8,1,600
12,0,39,8,4,788
12,1,47,8,9,600
12,1,62,4,1,100
12,1,30,4,15,788
12,0,28,2,12,900
12,0,38,4,7,1300
12,0,46,8,16,3500
12,1,47,8,12,1020
12,0,30,8,13,1200
12,0,34,2,16,2300
12,0,34,2,12,1200
12,0,26,8,12,788
12,1,42,8,12,1100
12,0,29,8,12,800
12,0,38,8,1,1100
